0.148,0.233,0.188,0.431
0.135,0.221,0.205,0.439
0.124,0.212,0.212,0.452
0.116,0.195,0.219,0.47
0.112,0.182,0.219,0.487
0.107,0.171,0.219,0.503
0.104,0.168,0.214,0.514
0.096,0.157,0.212,0.535
0.092,0.142,0.207,0.559
0.091,0.131,0.201,0.577
0.091,0.123,0.195,0.591
0.091,0.119,0.188,0.602
0.085,0.11,0.179,0.626
0.085,0.101,0.173,0.641
0.087,0.096,0.166,0.651
0.089,0.093,0.161,0.657
0.089,0.092,0.154,0.665
0.09,0.087,0.147,0.676
0.091,0.085,0.146,0.678
0.094,0.084,0.138,0.684
0.101,0.081,0.133,0.685
0.107,0.079,0.131,0.683
0.111,0.081,0.12,0.688
0.119,0.083,0.116,0.682
0.126,0.083,0.114,0.677
0.133,0.086,0.112,0.669
0.142,0.085,0.109,0.664
0.15,0.086,0.105,0.659
0.157,0.091,0.103,0.649
0.16,0.097,0.102,0.641
0.165,0.102,0.099,0.634
0.171,0.113,0.098,0.618
0.18,0.124,0.096,0.6
0.185,0.129,0.096,0.59
0.189,0.136,0.101,0.574
0.19,0.145,0.102,0.563
0.193,0.152,0.104,0.551
0.191,0.16,0.109,0.54
0.192,0.169,0.111,0.528
0.189,0.18,0.114,0.517
0.188,0.191,0.118,0.503
0.182,0.203,0.125,0.49
0.177,0.209,0.141,0.473
0.171,0.213,0.149,0.467
0.162,0.216,0.16,0.462
0.153,0.215,0.168,0.464
0.144,0.211,0.177,0.468
0.138,0.207,0.184,0.471
0.133,0.201,0.192,0.474
0.124,0.192,0.196,0.488
0.119,0.181,0.196,0.504
0.115,0.17,0.197,0.518
0.113,0.16,0.196,0.531
0.108,0.152,0.193,0.547
0.107,0.144,0.189,0.56
0.102,0.134,0.183,0.581
0.097,0.122,0.177,0.604
0.099,0.117,0.171,0.613
0.1,0.109,0.165,0.626
0.102,0.107,0.157,0.634
0.104,0.106,0.154,0.636
0.106,0.102,0.15,0.642
0.107,0.1,0.146,0.647
0.109,0.095,0.14,0.656
0.111,0.093,0.135,0.661
0.114,0.091,0.125,0.67
0.119,0.091,0.123,0.667
0.127,0.089,0.119,0.665
0.133,0.089,0.113,0.665
0.138,0.091,0.11,0.661
0.148,0.096,0.102,0.654
0.151,0.099,0.102,0.648
0.154,0.099,0.102,0.645
0.163,0.107,0.098,0.632
0.166,0.113,0.096,0.625
0.172,0.117,0.094,0.617
0.176,0.125,0.095,0.604
0.18,0.135,0.096,0.589
0.189,0.138,0.096,0.577
0.192,0.142,0.101,0.565
0.193,0.148,0.102,0.557
0.198,0.157,0.106,0.539
0.199,0.163,0.109,0.529
0.199,0.174,0.116,0.511
0.196,0.186,0.122,0.496
0.192,0.197,0.127,0.484
0.186,0.205,0.133,0.476
0.182,0.209,0.14,0.469
0.172,0.21,0.15,0.468
0.168,0.212,0.152,0.468
0.16,0.214,0.157,0.469
0.151,0.211,0.171,0.467
0.141,0.205,0.178,0.476
0.134,0.203,0.18,0.483
0.129,0.195,0.185,0.491
0.127,0.182,0.191,0.5
0.125,0.175,0.191,0.509
0.122,0.167,0.191,0.52
0.119,0.16,0.19,0.531
0.115,0.156,0.186,0.543
0.113,0.145,0.187,0.555
0.113,0.137,0.182,0.568
0.11,0.135,0.179,0.576
0.109,0.129,0.174,0.588
0.107,0.125,0.17,0.598
0.107,0.12,0.161,0.612
0.108,0.116,0.158,0.618
0.111,0.109,0.152,0.628
0.113,0.106,0.149,0.632
0.118,0.106,0.139,0.637
0.12,0.105,0.134,0.641
0.122,0.108,0.133,0.637
0.124,0.109,0.13,0.637
0.124,0.111,0.129,0.636
0.126,0.112,0.126,0.636
0.128,0.113,0.123,0.636
0.132,0.114,0.12,0.634
0.136,0.114,0.12,0.63
0.138,0.119,0.119,0.624
0.139,0.119,0.119,0.623
0.142,0.124,0.118,0.616
0.145,0.125,0.118,0.612
0.145,0.126,0.118,0.611
0.151,0.128,0.118,0.603
0.157,0.131,0.116,0.596
0.159,0.136,0.117,0.588
0.16,0.139,0.119,0.582
0.161,0.143,0.126,0.57
0.161,0.148,0.126,0.565
0.159,0.151,0.125,0.565
0.163,0.153,0.126,0.558
0.166,0.153,0.127,0.554
0.166,0.158,0.13,0.546
0.166,0.16,0.132,0.542
0.166,0.162,0.135,0.537
0.164,0.17,0.134,0.532
0.164,0.174,0.138,0.524
0.163,0.176,0.138,0.523
0.163,0.178,0.14,0.519
0.161,0.179,0.144,0.516
0.156,0.181,0.146,0.517
0.153,0.18,0.152,0.515
0.153,0.177,0.159,0.511
0.149,0.176,0.162,0.513
0.146,0.173,0.162,0.519
0.143,0.17,0.164,0.523
0.138,0.168,0.168,0.526
0.137,0.162,0.167,0.534
0.134,0.158,0.167,0.541
0.134,0.154,0.166,0.546
0.133,0.152,0.165,0.55
0.133,0.148,0.165,0.554
0.132,0.144,0.163,0.561
0.13,0.139,0.16,0.571
0.129,0.138,0.159,0.574
0.131,0.136,0.158,0.575
0.131,0.135,0.157,0.577
0.132,0.134,0.151,0.583
0.131,0.133,0.149,0.587
0.134,0.129,0.147,0.59
0.135,0.127,0.146,0.592
0.135,0.126,0.143,0.596
0.137,0.126,0.141,0.596
0.142,0.126,0.138,0.594
0.143,0.126,0.137,0.594
0.146,0.127,0.136,0.591
0.148,0.132,0.134,0.586
0.149,0.134,0.132,0.585
0.148,0.136,0.133,0.583
0.148,0.141,0.133,0.578
0.149,0.144,0.132,0.575
0.148,0.145,0.134,0.573
0.15,0.145,0.134,0.571
0.15,0.146,0.135,0.569
0.152,0.146,0.136,0.566
0.152,0.147,0.137,0.564
0.152,0.147,0.137,0.564
0.152,0.147,0.139,0.562
0.152,0.147,0.139,0.562
0.151,0.147,0.139,0.563
0.15,0.15,0.14,0.56
0.149,0.15,0.141,0.56
0.149,0.151,0.143,0.557
0.148,0.152,0.144,0.556
0.148,0.152,0.145,0.555
0.148,0.152,0.146,0.554
0.146,0.152,0.148,0.554
0.145,0.152,0.15,0.553
0.144,0.15,0.152,0.554
0.144,0.149,0.152,0.555
0.143,0.149,0.152,0.556
0.144,0.147,0.151,0.558
0.142,0.147,0.15,0.561
0.142,0.147,0.15,0.561
0.141,0.147,0.15,0.562
0.14,0.146,0.15,0.564
0.14,0.145,0.151,0.564
0.138,0.145,0.151,0.566
0.138,0.142,0.151,0.569
0.138,0.14,0.15,0.572
0.138,0.139,0.148,0.575
0.139,0.139,0.145,0.577
0.141,0.139,0.144,0.576
0.142,0.138,0.143,0.577
0.142,0.139,0.141,0.578
0.143,0.139,0.14,0.578
0.144,0.14,0.14,0.576
0.144,0.141,0.139,0.576
0.145,0.143,0.141,0.571
0.146,0.143,0.14,0.571
0.146,0.144,0.139,0.571
0.147,0.144,0.139,0.57
0.147,0.143,0.14,0.57
0.147,0.144,0.139,0.57
0.147,0.146,0.14,0.567
0.147,0.148,0.141,0.564
0.147,0.148,0.141,0.564
0.147,0.149,0.142,0.562
0.146,0.149,0.142,0.563
0.146,0.149,0.144,0.561
0.145,0.149,0.146,0.56
0.144,0.149,0.148,0.559
0.142,0.149,0.149,0.56
0.14,0.149,0.149,0.562
0.14,0.15,0.148,0.562
0.14,0.149,0.149,0.562
0.141,0.149,0.148,0.562
0.141,0.146,0.148,0.565
0.141,0.144,0.148,0.567
0.14,0.144,0.148,0.568
0.139,0.144,0.149,0.568
0.139,0.144,0.149,0.568
0.139,0.142,0.149,0.57
0.138,0.142,0.148,0.572
0.138,0.142,0.144,0.576
0.139,0.142,0.143,0.576
0.14,0.141,0.143,0.576
0.14,0.14,0.143,0.577
0.14,0.142,0.142,0.576
0.14,0.141,0.141,0.578
0.14,0.141,0.141,0.578
0.144,0.141,0.14,0.575
0.144,0.141,0.14,0.575
0.144,0.141,0.14,0.575
0.145,0.141,0.141,0.573
0.145,0.141,0.141,0.573
0.144,0.142,0.141,0.573
0.145,0.142,0.142,0.571
0.145,0.142,0.142,0.571
0.145,0.142,0.142,0.571
0.146,0.144,0.142,0.568
0.146,0.144,0.143,0.567
0.146,0.144,0.143,0.567
0.146,0.148,0.141,0.565
0.146,0.148,0.142,0.564
0.144,0.15,0.143,0.563
0.143,0.152,0.144,0.561
0.143,0.152,0.147,0.558
0.143,0.151,0.148,0.558
0.14,0.15,0.15,0.56
0.14,0.149,0.15,0.561
0.138,0.148,0.151,0.563
0.138,0.146,0.151,0.565
0.138,0.145,0.151,0.566
0.139,0.143,0.151,0.567
0.139,0.141,0.15,0.57
0.137,0.141,0.149,0.573
0.138,0.136,0.149,0.577
0.139,0.136,0.147,0.578
0.14,0.136,0.146,0.578
0.14,0.136,0.145,0.579
0.14,0.136,0.145,0.579
0.141,0.136,0.145,0.578
0.141,0.137,0.146,0.576
0.141,0.137,0.145,0.577
0.141,0.136,0.145,0.578
0.141,0.136,0.144,0.579
0.141,0.136,0.144,0.579
0.144,0.136,0.141,0.579
0.144,0.137,0.139,0.58
0.145,0.137,0.139,0.579
0.146,0.138,0.14,0.576
0.146,0.139,0.14,0.575
0.148,0.14,0.14,0.572
0.148,0.143,0.139,0.57
0.148,0.147,0.138,0.567
0.148,0.147,0.139,0.566
0.148,0.148,0.141,0.563
0.146,0.15,0.141,0.563
0.146,0.15,0.141,0.563
0.146,0.15,0.142,0.562
0.146,0.151,0.142,0.561
0.143,0.15,0.145,0.562
0.143,0.15,0.144,0.563
0.142,0.15,0.145,0.563
0.142,0.15,0.145,0.563
0.141,0.15,0.147,0.562
0.141,0.15,0.147,0.562
0.14,0.151,0.148,0.561
0.139,0.15,0.148,0.563
0.139,0.15,0.148,0.563
0.139,0.148,0.149,0.564
0.14,0.148,0.15,0.562
0.14,0.147,0.149,0.564
0.139,0.146,0.147,0.568
0.139,0.145,0.146,0.57
0.139,0.145,0.146,0.57
0.139,0.145,0.146,0.57
0.138,0.145,0.146,0.571
0.138,0.144,0.147,0.571
0.137,0.144,0.147,0.572
0.136,0.144,0.147,0.573
0.136,0.144,0.147,0.573
0.135,0.143,0.147,0.575
0.134,0.143,0.146,0.577
0.134,0.143,0.146,0.577
0.134,0.142,0.147,0.577
0.134,0.14,0.146,0.58
0.134,0.139,0.146,0.581
0.133,0.139,0.146,0.582
0.135,0.136,0.145,0.584
0.136,0.135,0.144,0.585
0.139,0.134,0.143,0.584
0.142,0.133,0.142,0.583
0.144,0.133,0.14,0.583
0.145,0.135,0.14,0.58
0.145,0.136,0.14,0.579
0.145,0.137,0.141,0.577
0.144,0.14,0.14,0.576
0.144,0.142,0.139,0.575
0.142,0.144,0.141,0.573
0.142,0.144,0.142,0.572
0.142,0.144,0.142,0.572
0.142,0.144,0.142,0.572
0.142,0.144,0.142,0.572
0.142,0.144,0.143,0.571
0.143,0.142,0.144,0.571
0.143,0.142,0.144,0.571
0.142,0.142,0.144,0.572
0.142,0.142,0.143,0.573
0.142,0.142,0.143,0.573
0.142,0.143,0.142,0.573
0.142,0.143,0.142,0.573
0.142,0.142,0.144,0.572
0.142,0.142,0.144,0.572
0.142,0.142,0.144,0.572
0.141,0.141,0.144,0.574
0.14,0.141,0.144,0.575
0.14,0.141,0.143,0.576
0.14,0.142,0.143,0.575
0.14,0.141,0.143,0.576
0.141,0.141,0.143,0.575
0.141,0.141,0.143,0.575
0.143,0.14,0.143,0.574
0.143,0.141,0.142,0.574
0.145,0.141,0.142,0.572
0.146,0.141,0.143,0.57
0.146,0.142,0.142,0.57
0.146,0.142,0.142,0.57
0.147,0.144,0.141,0.568
0.146,0.146,0.141,0.567
0.146,0.146,0.144,0.564
0.146,0.146,0.145,0.563
0.146,0.146,0.145,0.563
0.146,0.146,0.145,0.563
0.145,0.146,0.146,0.563
0.143,0.147,0.146,0.564
0.141,0.146,0.148,0.565
0.14,0.146,0.147,0.567
0.138,0.146,0.146,0.57
0.138,0.145,0.146,0.571
0.138,0.145,0.146,0.571
0.138,0.144,0.148,0.57
0.138,0.144,0.148,0.57
0.138,0.143,0.148,0.571
0.138,0.143,0.148,0.571
0.137,0.142,0.147,0.574
0.137,0.141,0.147,0.575
0.137,0.139,0.147,0.577
0.137,0.138,0.147,0.578
0.137,0.138,0.146,0.579
0.136,0.138,0.146,0.58
0.136,0.136,0.147,0.581
0.136,0.135,0.146,0.583
0.136,0.135,0.145,0.584
0.136,0.135,0.145,0.584
0.138,0.135,0.144,0.583
0.139,0.135,0.143,0.583
0.14,0.135,0.141,0.584
0.14,0.135,0.141,0.584
0.141,0.135,0.141,0.583
0.141,0.136,0.142,0.581
0.141,0.135,0.141,0.583
0.143,0.134,0.14,0.583
0.143,0.135,0.137,0.585
0.144,0.135,0.137,0.584
0.146,0.138,0.136,0.58
0.147,0.139,0.136,0.578
0.147,0.139,0.136,0.578
0.149,0.141,0.136,0.574
0.149,0.141,0.136,0.574
0.15,0.141,0.136,0.573
0.151,0.141,0.136,0.572
0.152,0.145,0.136,0.567
0.152,0.145,0.136,0.567
0.151,0.147,0.137,0.565
0.151,0.149,0.138,0.562
0.151,0.152,0.138,0.559
0.151,0.153,0.142,0.554
0.151,0.154,0.145,0.55
0.148,0.155,0.146,0.551
0.146,0.155,0.147,0.552
0.145,0.153,0.151,0.551
0.143,0.152,0.152,0.553
0.143,0.152,0.152,0.553
0.142,0.149,0.153,0.556
0.141,0.149,0.153,0.557
0.141,0.148,0.152,0.559
0.141,0.146,0.152,0.561
0.142,0.144,0.152,0.562
0.14,0.145,0.152,0.563
0.14,0.144,0.151,0.565
0.14,0.144,0.151,0.565
0.139,0.143,0.152,0.566
0.138,0.143,0.15,0.569
0.136,0.142,0.153,0.569
0.132,0.142,0.151,0.575
0.132,0.139,0.152,0.577
0.133,0.138,0.152,0.577
0.133,0.139,0.152,0.576
0.133,0.139,0.15,0.578
0.135,0.139,0.149,0.577
0.135,0.136,0.148,0.581
0.135,0.135,0.147,0.583
0.135,0.131,0.144,0.59
0.137,0.13,0.142,0.591
0.137,0.127,0.142,0.594
0.139,0.128,0.14,0.593
0.14,0.128,0.138,0.594
0.14,0.128,0.138,0.594
0.142,0.129,0.137,0.592
0.145,0.13,0.135,0.59
0.147,0.131,0.134,0.588
0.147,0.131,0.134,0.588
0.148,0.132,0.134,0.586
0.148,0.133,0.134,0.585
0.15,0.134,0.133,0.583
0.153,0.134,0.133,0.58
0.156,0.137,0.132,0.575
0.156,0.139,0.131,0.574
0.156,0.139,0.133,0.572
0.155,0.139,0.134,0.572
0.155,0.14,0.134,0.571
0.157,0.141,0.134,0.568
0.158,0.145,0.135,0.562
0.158,0.147,0.136,0.559
0.157,0.147,0.138,0.558
0.159,0.15,0.139,0.552
0.158,0.154,0.139,0.549
0.156,0.154,0.142,0.548
0.156,0.155,0.143,0.546
0.155,0.156,0.145,0.544
0.153,0.156,0.149,0.542
0.152,0.157,0.148,0.543
0.151,0.158,0.149,0.542
0.149,0.158,0.15,0.543
0.147,0.159,0.15,0.544
0.145,0.161,0.151,0.543
0.14,0.161,0.154,0.545
0.138,0.158,0.156,0.548
0.137,0.157,0.156,0.55
0.137,0.155,0.157,0.551
0.137,0.154,0.157,0.552
0.137,0.151,0.157,0.555
0.136,0.15,0.157,0.557
0.136,0.145,0.157,0.562
0.135,0.143,0.157,0.565
0.135,0.14,0.157,0.568
0.134,0.138,0.156,0.572
0.134,0.135,0.153,0.578
0.135,0.131,0.152,0.582
0.134,0.131,0.15,0.585
0.136,0.127,0.146,0.591
0.137,0.128,0.144,0.591
0.137,0.128,0.144,0.591
0.139,0.127,0.143,0.591
0.141,0.127,0.141,0.591
0.142,0.128,0.14,0.59
0.143,0.129,0.138,0.59
0.145,0.128,0.137,0.59
0.149,0.13,0.135,0.586
0.153,0.131,0.133,0.583
0.155,0.131,0.133,0.581
0.156,0.134,0.132,0.578
0.157,0.138,0.131,0.574
0.159,0.142,0.13,0.569
0.159,0.144,0.13,0.567
0.16,0.147,0.131,0.562
0.161,0.153,0.133,0.553
0.162,0.158,0.136,0.544
0.161,0.159,0.139,0.541
0.158,0.16,0.144,0.538
0.155,0.161,0.147,0.537
0.148,0.164,0.149,0.539
0.147,0.164,0.15,0.539
0.145,0.164,0.15,0.541
0.144,0.164,0.151,0.541
0.142,0.163,0.153,0.542
0.139,0.162,0.155,0.544
0.14,0.162,0.156,0.542
0.14,0.161,0.158,0.541
0.138,0.162,0.158,0.542
0.136,0.159,0.159,0.546
0.136,0.154,0.159,0.551
0.135,0.152,0.159,0.554
0.133,0.149,0.159,0.559
0.13,0.145,0.16,0.565
0.13,0.141,0.161,0.568
0.129,0.136,0.161,0.574
0.13,0.135,0.158,0.577
0.127,0.131,0.159,0.583
0.127,0.13,0.156,0.587
0.128,0.126,0.152,0.594
0.131,0.12,0.149,0.6
0.133,0.117,0.147,0.603
0.134,0.118,0.145,0.603
0.134,0.117,0.143,0.606
0.135,0.118,0.139,0.608
0.136,0.118,0.138,0.608
0.137,0.119,0.135,0.609
0.142,0.119,0.132,0.607
0.143,0.12,0.133,0.604
0.145,0.12,0.129,0.606
0.146,0.121,0.129,0.604
0.15,0.122,0.129,0.599
0.153,0.127,0.127,0.593
0.157,0.129,0.127,0.587
0.156,0.133,0.126,0.585
0.158,0.137,0.127,0.578
0.158,0.14,0.127,0.575
0.158,0.143,0.13,0.569
0.158,0.147,0.131,0.564
0.159,0.149,0.135,0.557
0.159,0.15,0.138,0.553
0.159,0.151,0.138,0.552
0.157,0.154,0.139,0.55
0.157,0.154,0.138,0.551
0.157,0.16,0.139,0.544
0.156,0.163,0.141,0.54
0.15,0.165,0.146,0.539
0.149,0.166,0.148,0.537
0.149,0.165,0.15,0.536
0.146,0.166,0.15,0.538
0.142,0.164,0.153,0.541
0.141,0.163,0.153,0.543
0.14,0.162,0.155,0.543
0.138,0.16,0.157,0.545
0.136,0.157,0.158,0.549
0.132,0.153,0.16,0.555
0.131,0.149,0.159,0.561
0.128,0.148,0.159,0.565
0.125,0.147,0.156,0.572
0.126,0.144,0.156,0.574
0.126,0.141,0.154,0.579
0.126,0.138,0.149,0.587
0.127,0.134,0.15,0.589
0.127,0.134,0.149,0.59
0.128,0.129,0.15,0.593
0.13,0.126,0.148,0.596
0.133,0.124,0.145,0.598
0.134,0.124,0.144,0.598
0.136,0.125,0.143,0.596
0.137,0.124,0.143,0.596
0.137,0.124,0.138,0.601
0.138,0.125,0.134,0.603
0.139,0.125,0.131,0.605
0.142,0.125,0.13,0.603
0.143,0.128,0.129,0.6
0.147,0.13,0.128,0.595
0.147,0.131,0.128,0.594
0.149,0.132,0.129,0.59
0.149,0.133,0.129,0.589
0.151,0.135,0.131,0.583
0.151,0.141,0.131,0.577
0.153,0.143,0.131,0.573
0.153,0.146,0.131,0.57
0.155,0.148,0.132,0.565
0.155,0.154,0.133,0.558
0.155,0.155,0.135,0.555
0.156,0.161,0.136,0.547
0.155,0.164,0.137,0.544
0.153,0.167,0.141,0.539
0.152,0.168,0.146,0.534
0.148,0.169,0.15,0.533
0.149,0.168,0.152,0.531
0.146,0.166,0.154,0.534
0.146,0.165,0.155,0.534
0.145,0.165,0.155,0.535
0.14,0.164,0.158,0.538
0.138,0.161,0.158,0.543
0.134,0.158,0.16,0.548
0.131,0.158,0.16,0.551
0.131,0.154,0.159,0.556
0.13,0.147,0.16,0.563
0.126,0.144,0.16,0.57
